"codigo_ocorrencia";"aeronave_matricula";"aeronave_operador_categoria";"aeronave_tipo_veiculo";"aeronave_fabricante";"aeronave_modelo";"aeronave_tipo_icao";"aeronave_motor_tipo";"aeronave_motor_quantidade";"aeronave_pmd";"aeronave_pmd_categoria";"aeronave_assentos";"aeronave_ano_fabricacao";"aeronave_pais_fabricante";"aeronave_pais_registro";"aeronave_registro_categoria";"aeronave_registro_segmento";"aeronave_voo_origem";"aeronave_voo_destino";"aeronave_fase_operacao";"aeronave_fase_operacao_icao";"aeronave_tipo_operacao";"aeronave_nivel_dano";"total_fatalidades";"aeronave_dia_extracao"
"201306066732640";"PTOQZ";"OPERADOR DE AERONAVE";"AVIÃO";"LAVIASA";"PA-25-235";"PA25";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"1";"1992";"NÃO IDENTIFICADO";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201301112693117";"PTOGY";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"208";"C208";"TURBOÉLICE";"MONOMOTOR";"3629";"ENTRE 2250 E 5700 KG";"10";"1986";"ESTADOS UNIDOS";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"TÁXI AÉREO";"SUBSTANCIAL";"0";"2019-05-31"
"201407036146894";"PTEFX";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-820C CARAJA";"PAT4";"TURBOÉLICE";"BIMOTOR";"3651";"ENTRE 2250 E 5700 KG";"7";"1976";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"POUSO";"LANDING";"VOO PRIVADO";"NENHUM";"0";"2019-05-31"
"201805111228464";"PTUCP";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-201A";"IPAN";"PISTÃO";"MONOMOTOR";"1800";"ATÉ 2250 KG";"1";"1987";"BRASIL";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"CRUZEIRO";"EN ROUTE";"OPERAÇÃO AGRÍCOLA";"DESTRUÍDA";"0";"2019-05-31"
"201809081804289";"PTLJN";"OPERADOR DE AERONAVE";"AVIÃO";"BEECH AIRCRAFT";"A100";"BE10";"TURBOÉLICE";"BIMOTOR";"5216";"ENTRE 2250 E 5700 KG";"11";"1972";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SBGO";"###!";"POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201401098353073";"PPGRU";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1993";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBNM";"SSZR";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201211052161695";"PPGRU";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1993";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201211222224443";"PPGEZ";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201003159435255";"PPFKV";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201204239696811";"PPFKV";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSBL";"SSBL";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"200904306526322";"PPGON";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1993";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"ARREMETIDA NO SOLO";"APPROACH";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201803241932124";"PPGQA";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1993";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSCN";"SSCN";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"200906142120489";"PPGQA";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1993";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSCN";"SSCN";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201407052477200";"PTOAI";"OPERADOR PARTICULAR";"AVIÃO";"BEECH AIRCRAFT";"A36";"BE36";"PISTÃO";"MONOMOTOR";"1655";"ATÉ 2250 KG";"6";"1984";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SBDN";"SIJG";"POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201705161603134";"PTJEX";"OPERADOR PARTICULAR";"AVIÃO";"PIPER AIRCRAFT";"PA-28R-200";"P28R";"PISTÃO";"MONOMOTOR";"1179";"ATÉ 2250 KG";"4";"1973";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SDFD";"SBMT";"ESTACIONAMENTO";"STANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201211015024462";"PTVRV";"OPERADOR PARTICULAR";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1995";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SJHG";"SBCY";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"DESTRUÍDA";"4";"2019-05-31"
"200906237409084";"PTHKY";"OPERADOR PARTICULAR";"HELICÓPTERO";"BELL HELICOPTER";"206B";"B06";"TURBOEIXO";"MONOMOTOR";"1452";"ATÉ 2250 KG";"5";"1980";"FRANÇA";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201805111223162";"PTHKY";"OPERADOR PARTICULAR";"HELICÓPTERO";"BELL HELICOPTER";"206B";"B06";"TURBOEIXO";"MONOMOTOR";"1452";"ATÉ 2250 KG";"5";"1980";"FRANÇA";"BRASIL";"TPP";"PARTICULAR";"SDRE";"SBCB";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"1";"2019-05-31"
"201307317706540";"PTMEK";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"208B";"C208";"TURBOÉLICE";"MONOMOTOR";"3969";"ENTRE 2250 E 5700 KG";"11";"1993";"ESTADOS UNIDOS";"BRASIL";"TPR";"REGULAR";"****";"****";"TÁXI";"TAXI";"VOO REGULAR";"LEVE";"0";"2019-05-31"
"200910061107689";"PPGNU";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1985";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBGO";"SBGO";"SUBIDA";"EN ROUTE";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201405298201036";"PPGCW";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-180";"AB18";"PISTÃO";"MONOMOTOR";"844";"ATÉ 2250 KG";"2";"1991";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CIRCUITO DE TRÁFEGO";"APPROACH";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201711221258422";"PTEZR";"OPERADOR DE AERONAVE";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1979";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SBTT";"SWOB";"CRUZEIRO";"EN ROUTE";"TÁXI AÉREO";"NENHUM";"0";"2019-05-31"
"201005042290921";"PPFXG";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-711ST";"P28T";"PISTÃO";"MONOMOTOR";"1315";"ATÉ 2250 KG";"4";"1988";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"TÁXI";"TAXI";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201101277880363";"PTESV";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"6";"1978";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SBRB";"SWUI";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201202072062019";"PPGKQ";"AEROCLUBE";"AVIÃO";"PIPER AIRCRAFT";"PA-18";"PA18";"PISTÃO";"MONOMOTOR";"680";"ATÉ 2250 KG";"2";"1950";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"SBJD";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201006076597187";"PTCKW";"OPERADOR DE AERONAVE";"AVIÃO";"PIPER AIRCRAFT";"PA-31";"PA31";"PISTÃO";"BIMOTOR";"2948";"ENTRE 2250 E 5700 KG";"4";"1969";"ESTADOS UNIDOS";"BRASIL";"SAE";"ESPECIALIZADA";"****";"****";"OUTRA FASE";"UNKNOWN";"OPERAÇÃO ESPECIALIZADA";"NENHUM";"0";"2019-05-31"
"201606131223233";"PTCKW";"OPERADOR DE AERONAVE";"AVIÃO";"PIPER AIRCRAFT";"PA-31";"PA31";"PISTÃO";"BIMOTOR";"2948";"ENTRE 2250 E 5700 KG";"4";"1969";"ESTADOS UNIDOS";"BRASIL";"SAE";"ESPECIALIZADA";"SBJU";"SBJU";"POUSO";"LANDING";"OPERAÇÃO ESPECIALIZADA";"LEVE";"0";"2019-05-31"
"201501296661907";"PTCKW";"OPERADOR DE AERONAVE";"AVIÃO";"PIPER AIRCRAFT";"PA-31";"PA31";"PISTÃO";"BIMOTOR";"2948";"ENTRE 2250 E 5700 KG";"4";"1969";"ESTADOS UNIDOS";"BRASIL";"SAE";"ESPECIALIZADA";"SBPS";"SBBH";"TÁXI";"TAXI";"OPERAÇÃO ESPECIALIZADA";"NENHUM";"0";"2019-05-31"
"201211025175815";"PTLHE";"OPERADOR PARTICULAR";"AVIÃO";"PIPER AIRCRAFT";"PA-31";"PA31";"PISTÃO";"BIMOTOR";"2948";"ENTRE 2250 E 5700 KG";"8";"1974";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"****";"****";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201401088386414";"PPGSG";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1994";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201807181430252";"PTVMF";"OPERADOR DE AERONAVE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"7";"1990";"BRASIL";"BRASIL";"TPX";"TÁXI AÉREO";"SSIE";"SBCG";"POUSO";"LANDING";"VOO NÃO REGULAR";"LEVE";"0";"2019-05-31"
"201209123503270";"PTRCA";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1980";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SSDL";"SITJ";"APROXIMAÇÃO FINAL";"APPROACH";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201307077971305";"PTHCH";"OPERADOR PARTICULAR";"HELICÓPTERO";"BELL HELICOPTER";"206B";"B06";"TURBOEIXO";"MONOMOTOR";"1451";"ATÉ 2250 KG";"5";"1970";"FRANÇA";"BRASIL";"TPP";"PARTICULAR";"****";"SBSR";"CRUZEIRO";"EN ROUTE";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201210314484266";"PTHNE";"OPERADOR PARTICULAR";"HELICÓPTERO";"HELIBRAS";"HB-350B";"AS50";"TURBOEIXO";"MONOMOTOR";"1950";"ATÉ 2250 KG";"6";"1989";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SDCO";"SIVX";"POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201208207316602";"PTHZE";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"HELIBRAS";"HB-350B";"AS50";"TURBOEIXO";"MONOMOTOR";"1950";"ATÉ 2250 KG";"6";"1980";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SBPR";"SBPR";"APROXIMAÇÃO FINAL";"APPROACH";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201106029143914";"PPGAA";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201504057082858";"PPGAA";"ÓRGÃO PÚBLICO";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBBI";"SBBI";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201101116465904";"PTWCU";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"A188B";"C188";"PISTÃO";"MONOMOTOR";"1905";"ATÉ 2250 KG";"1";"1975";"ESTADOS UNIDOS";"BRASIL";"SAE-AG";"AGRÍCOLA";"****";"****";"DECOLAGEM";"TAKEOFF";"OPERAÇÃO AGRÍCOLA";"SUBSTANCIAL";"0";"2019-05-31"
"201309114787814";"PTLOE";"OPERADOR DE AERONAVE";"AVIÃO";"LEARJET";"35A";"LJ35";"JATO";"BIMOTOR";"8301";"ACIMA DE 5700 KG";"10";"1981";"CANADÁ";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"200903034640418";"PPFKZ";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"3";"1990";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSNH";"SSNH";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201207061282500";"PTENG";"OPERADOR DE AERONAVE";"AVIÃO";"EMBRAER";"EMB-820C NAVAJO";"PA31";"TURBOÉLICE";"BIMOTOR";"3175";"ENTRE 2250 E 5700 KG";"5";"1977";"BRASIL";"BRASIL";"SAE-AL";"ESPECIALIZADA";"SNGI";"SNBR";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO ESPECIALIZADA";"DESTRUÍDA";"1";"2019-05-31"
"201209222803737";"PTANF";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"170A";"C170";"PISTÃO";"MONOMOTOR";"998";"ATÉ 2250 KG";"1";"1951";"ESTADOS UNIDOS";"BRASIL";"SAE-AP";"ESPECIALIZADA";"****";"****";"ESPECIALIZADA";"MANEUVERING";"OPERAÇÃO ESPECIALIZADA";"SUBSTANCIAL";"0";"2019-05-31"
"201101305202696";"PTANF";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"170A";"C170";"PISTÃO";"MONOMOTOR";"998";"ATÉ 2250 KG";"1";"1951";"ESTADOS UNIDOS";"BRASIL";"SAE";"ESPECIALIZADA";"****";"****";"CIRCUITO DE TRÁFEGO";"APPROACH";"OPERAÇÃO ESPECIALIZADA";"NENHUM";"0";"2019-05-31"
"201110164722888";"PPKBU";"AEROCLUBE";"AVIÃO";"XAVANTE";"A-122-A";"A122";"PISTÃO";"MONOMOTOR";"840";"ATÉ 2250 KG";"2";"1971";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SWUZ";"SWUZ";"NAVEGAÇÃO A BAIXA ALTURA";"MANEUVERING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201209122856512";"PPKBU";"AEROCLUBE";"AVIÃO";"XAVANTE";"A-122-A";"A122";"PISTÃO";"MONOMOTOR";"840";"ATÉ 2250 KG";"2";"1971";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SDXF";"SWUZ";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201203109662047";"PPGMG";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201102199049261";"PPGMG";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201107117695517";"PPGMG";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201111271394240";"PPGMG";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SBLO";"SBLO";"ARREMETIDA NO SOLO";"APPROACH";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"200912134956149";"PPGMG";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CIRCUITO DE TRÁFEGO";"APPROACH";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201410072593829";"PTVEQ";"ESCOLA DE AVIAÇÃO";"AVIÃO";"EMBRAER";"EMB-810D";"PA34";"PISTÃO";"BIMOTOR";"2155";"ATÉ 2250 KG";"6";"1987";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201403219824184";"PTHAX";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"ROBINSON HELICOPTER";"R22";"R22";"PISTÃO";"MONOMOTOR";"590";"ATÉ 2250 KG";"2";"1994";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201212052884414";"PTHAX";"ESCOLA DE AVIAÇÃO";"HELICÓPTERO";"ROBINSON HELICOPTER";"R22";"R22";"PISTÃO";"MONOMOTOR";"590";"ATÉ 2250 KG";"2";"1994";"ESTADOS UNIDOS";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201306263398639";"PPFPO";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-712";"P28A";"PISTÃO";"MONOMOTOR";"1157";"ATÉ 2250 KG";"4";"1979";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"SBJC";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201110213145023";"PPGAX";"AEROCLUBE";"AVIÃO";"AERO BOERO";"AB-115";"AB11";"PISTÃO";"MONOMOTOR";"770";"ATÉ 2250 KG";"2";"1992";"ARGENTINA";"BRASIL";"PRI";"INSTRUÇÃO";"SSNG";"SSNG";"POUSO";"LANDING";"VOO DE INSTRUÇÃO";"SUBSTANCIAL";"0";"2019-05-31"
"201211194610849";"PTNTY";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-712";"P28A";"PISTÃO";"MONOMOTOR";"1157";"ATÉ 2250 KG";"4";"1979";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"MANOBRA";"MANEUVERING";"VOO DE INSTRUÇÃO";"NENHUM";"0";"2019-05-31"
"201003071588637";"PTLJK";"OPERADOR DE AERONAVE";"AVIÃO";"LEARJET";"35A";"LJ35";"JATO";"BIMOTOR";"8301";"ACIMA DE 5700 KG";"10";"1981";"CANADÁ";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"DECOLAGEM";"TAKEOFF";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"201306296890873";"PTNYA";"AEROCLUBE";"AVIÃO";"NEIVA INDUSTRIA AERONAUTICA";"EMB-712";"P28A";"PISTÃO";"MONOMOTOR";"1157";"ATÉ 2250 KG";"4";"1980";"BRASIL";"BRASIL";"PRI";"INSTRUÇÃO";"****";"****";"DECOLAGEM";"TAKEOFF";"VOO DE INSTRUÇÃO";"LEVE";"0";"2019-05-31"
"201503055666740";"PTLSS";"OPERADOR PARTICULAR";"AVIÃO";"BEECH AIRCRAFT";"E55";"BE55";"PISTÃO";"BIMOTOR";"2404";"ENTRE 2250 E 5700 KG";"6";"1980";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SSIE";"SSIE";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201009039454247";"PTWHD";"OPERADOR DE AERONAVE";"AVIÃO";"BEECH AIRCRAFT";"400A";"BE40";"JATO";"BIMOTOR";"7303";"ACIMA DE 5700 KG";"10";"1993";"ESTADOS UNIDOS";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CIRCUITO DE TRÁFEGO";"APPROACH";"TÁXI AÉREO";"LEVE";"0";"2019-05-31"
"201705291737328";"PTWHQ";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"SWMW";"SWFN";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"200907306439965";"PTWHQ";"OPERADOR PARTICULAR";"AVIÃO";"EMBRAER";"EMB-810C";"PA34";"PISTÃO";"BIMOTOR";"2073";"ATÉ 2250 KG";"7";"1977";"BRASIL";"BRASIL";"TPP";"PARTICULAR";"****";"****";"DESCIDA";"EN ROUTE";"VOO PRIVADO";"LEVE";"0";"2019-05-31"
"201707191628336";"PTKZR";"OPERADOR DE AERONAVE";"AVIÃO";"LEARJET";"35A";"LJ35";"JATO";"BIMOTOR";"8165";"ACIMA DE 5700 KG";"10";"1979";"CANADÁ";"BRASIL";"TPX";"TÁXI AÉREO";"SBRJ";"SBBH";"SUBIDA";"EN ROUTE";"TÁXI AÉREO";"NENHUM";"0";"2019-05-31"
"200906189666630";"PTRAS";"ÓRGÃO PÚBLICO";"AVIÃO";"EMBRAER";"EMB-820C NAVAJO";"PA31";"PISTÃO";"BIMOTOR";"3175";"ENTRE 2250 E 5700 KG";"7";"1979";"BRASIL";"BRASIL";"ADF";"ADMINISTRAÇÃO DIRETA";"SBGO";"SBGO";"CORRIDA APÓS POUSO";"LANDING";"OPERAÇÃO POLICIAL";"SUBSTANCIAL";"0";"2019-05-31"
"201304198961777";"PTBVC";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"172D";"C172";"PISTÃO";"MONOMOTOR";"1043";"ATÉ 2250 KG";"4";"1963";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SWBB";"****";"CORRIDA APÓS POUSO";"LANDING";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201407067553711";"PTBVC";"OPERADOR PARTICULAR";"AVIÃO";"CESSNA AIRCRAFT";"172D";"C172";"PISTÃO";"MONOMOTOR";"1043";"ATÉ 2250 KG";"4";"1963";"ESTADOS UNIDOS";"BRASIL";"TPP";"PARTICULAR";"SWBB";"SWBB";"DECOLAGEM";"TAKEOFF";"VOO PRIVADO";"SUBSTANCIAL";"0";"2019-05-31"
"201401221824839";"PTJJB";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"402B";"C402";"PISTÃO";"BIMOTOR";"2858";"ENTRE 2250 E 5700 KG";"8";"1973";"ESTADOS UNIDOS";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"TÁXI";"TAXI";"TÁXI AÉREO";"NENHUM";"0";"2019-05-31"
"201409177063403";"PTJJB";"OPERADOR DE AERONAVE";"AVIÃO";"CESSNA AIRCRAFT";"402B";"C402";"PISTÃO";"BIMOTOR";"2858";"ENTRE 2250 E 5700 KG";"8";"1973";"ESTADOS UNIDOS";"BRASIL";"TPX";"TÁXI AÉREO";"****";"****";"CIRCUITO DE TRÁFEGO";"APPROACH";"TÁXI AÉREO";"NENHUM";"0";"2019-05-31"
