ibge;anomes;qtd_familias_beneficiarias_bolsa_familia;valor_repassado_bolsa_familia
220095;201907;514;83413.0
220100;201907;854;185752.0
220105;201907;1304;265796.0
220110;201907;2649;667904.0
220115;201907;2034;483026.0
220117;201907;809;190244.0
220120;201907;9730;2499384.0
220130;201907;796;204122.0
220140;201907;1475;213493.0
220150;201907;4802;1176246.0
220155;201907;637;134038.0
220157;201907;680;141850.0
220160;201907;1864;481894.0
220170;201907;1043;254376.0
220173;201907;1280;285096.0
220177;201907;1724;449931.0
220180;201907;638;136945.0
220190;201907;3958;787354.0
220191;201907;1003;153872.0
220192;201907;1135;249075.0
220194;201907;1214;271230.0
220196;201907;1361;276747.0
220198;201907;958;262123.0
220200;201907;3543;894759.0
220202;201907;1547;383723.0
220205;201907;1889;473707.0
220207;201907;445;86927.0
220208;201907;882;132798.0
220209;201907;1048;255935.0
220210;201907;1103;242748.0
220211;201907;1234;289973.0
220213;201907;1153;264525.0
220217;201907;1765;473740.0
220220;201907;5890;1028213.0
220225;201907;710;187034.0
220230;201907;4096;767744.0
220240;201907;2071;456619.0
220245;201907;1145;278827.0
220250;201907;2173;580865.0
220253;201907;1154;187691.0
220255;201907;1237;221209.0
220260;201907;2900;709654.0
220265;201907;885;207350.0
220270;201907;4905;944878.0
220271;201907;1063;231587.0
220272;201907;1151;257014.0
220273;201907;767;160516.0
220275;201907;1440;317383.0
220277;201907;1458;301276.0
220280;201907;1064;223583.0
220285;201907;1011;248388.0
220290;201907;3567;708974.0
220300;201907;1290;335704.0
220310;201907;1885;529021.0
220320;201907;1815;477262.0
220323;201907;992;207149.0
220325;201907;849;225510.0
220327;201907;1022;238200.0
220330;201907;2928;602982.0
220335;201907;1307;366793.0
220340;201907;976;170042.0
220342;201907;783;183936.0
220345;201907;2106;427787.0
220350;201907;1819;324943.0
220360;201907;731;170829.0
220370;201907;6711;1495289.0
220375;201907;1239;334591.0
220380;201907;1025;200307.0
220385;201907;533;106491.0
220390;201907;4048;621457.0
220400;201907;797;144219.0
220410;201907;714;155076.0
220415;201907;480;96340.0
220420;201907;1195;211219.0
220430;201907;1951;424333.0
220435;201907;1126;236309.0
220440;201907;1650;409527.0
220450;201907;1552;356015.0
220455;201907;1051;293873.0
220460;201907;704;134017.0
220465;201907;1534;281619.0
220470;201907;2352;398677.0
220480;201907;1467;224050.0
220490;201907;1817;384392.0
220500;201907;1874;308172.0
220510;201907;1495;282495.0
220515;201907;1247;224378.0
220520;201907;3468;715907.0
220525;201907;986;232988.0
220527;201907;927;206601.0
220530;201907;1014;240127.0
220535;201907;583;115644.0
220540;201907;2566;640618.0
220545;201907;1048;216591.0
220550;201907;5748;1243663.0
220551;201907;963;202404.0
220552;201907;991;261173.0
220553;201907;1054;234956.0
220554;201907;406;69219.0
220555;201907;1515;371204.0
220556;201907;668;152934.0
220557;201907;1008;201024.0
220558;201907;857;216745.0
220559;201907;1022;235340.0
220560;201907;1182;264122.0
220570;201907;5070;919070.0
220580;201907;5410;1245979.0
220585;201907;1325;343646.0
220590;201907;755;130401.0
220595;201907;1930;445653.0
220600;201907;948;154133.0
220605;201907;1067;265611.0
220610;201907;2175;530327.0
220620;201907;6309;1588065.0
220630;201907;183;38170.0
220635;201907;1071;236178.0
220640;201907;1693;396815.0
220650;201907;1293;285828.0
220660;201907;1813;488177.0
220665;201907;836;236340.0
220667;201907;1132;264338.0
220669;201907;1309;225837.0
220670;201907;1432;360620.0
220672;201907;2081;458983.0
220675;201907;870;154803.0
220680;201907;2246;470144.0
220690;201907;984;190866.0
220695;201907;662;160368.0
220700;201907;5550;953969.0
220710;201907;486;107178.0
220720;201907;1524;334837.0
220730;201907;874;217795.0
220735;201907;588;110089.0
220740;201907;858;168051.0
220750;201907;2746;536237.0
220755;201907;773;156992.0
220760;201907;2200;536512.0
220770;201907;10319;1485898.0
220775;201907;925;211129.0
220777;201907;911;134833.0
220779;201907;963;215202.0
220780;201907;3968;642023.0
220785;201907;1150;229763.0
220790;201907;7259;1855060.0
220793;201907;555;140971.0
220795;201907;1026;222284.0
220800;201907;10003;1374528.0
220810;201907;1947;471104.0
220820;201907;3153;514427.0
220830;201907;5222;1166215.0
220840;201907;6259;1040946.0
220850;201907;2389;667071.0
220855;201907;477;103679.0
220860;201907;738;168762.0
220865;201907;1465;335010.0
220870;201907;2056;575539.0
220880;201907;3957;814908.0
220885;201907;908;232797.0
220887;201907;1088;201154.0
220890;201907;939;225007.0
220900;201907;1365;278392.0
220910;201907;1000;212893.0
220915;201907;528;125175.0
220920;201907;908;238720.0
220930;201907;1230;317575.0
220935;201907;584;83315.0
220937;201907;906;181778.0
220940;201907;870;217528.0
220945;201907;260;78528.0
220950;201907;681;152555.0
220955;201907;1050;223718.0
220960;201907;457;101337.0
220965;201907;1302;335243.0
220970;201907;1101;263069.0
220975;201907;497;128038.0
220980;201907;820;159862.0
220985;201907;799;173916.0
220987;201907;995;242361.0
220990;201907;1165;295843.0
220995;201907;623;130373.0
220997;201907;1935;499919.0
221000;201907;3125;715128.0
221005;201907;1099;224159.0
221010;201907;769;152200.0
221020;201907;1009;223166.0
221030;201907;1122;256876.0
221035;201907;1054;248635.0
221037;201907;355;88870.0
221038;201907;283;58544.0
221039;201907;590;135361.0
221040;201907;2684;477180.0
221050;201907;2908;586418.0
221060;201907;5318;1222760.0
221062;201907;788;174364.0
221063;201907;641;98666.0
221065;201907;1929;359800.0
221070;201907;2028;371357.0
221080;201907;2235;485513.0
221090;201907;913;205715.0
221093;201907;849;123538.0
221095;201907;604;138210.0
221097;201907;468;89399.0
221100;201907;57811;1.1118225E7
221110;201907;7686;2023455.0
221120;201907;3313;713093.0
221130;201907;2294;326166.0
221135;201907;1200;245239.0
221140;201907;899;166078.0
221150;201907;645;111862.0
221160;201907;503;99557.0
221170;201907;732;112805.0
230010;201907;1849;427326.0
230015;201907;1860;450387.0
230020;201907;10015;2479620.0
230030;201907;8902;1998937.0
230040;201907;2953;716808.0
230050;201907;1035;164661.0
230060;201907;1435;371900.0
230070;201907;2002;290385.0
230075;201907;6761;1220267.0
230080;201907;1945;421939.0
230090;201907;2695;540445.0
230100;201907;10629;1914576.0
230110;201907;6436;1046613.0
230120;201907;4503;907035.0
230125;201907;1859;365025.0
230130;201907;3146;481083.0
230140;201907;2134;513914.0
230150;201907;843;147984.0
230160;201907;4419;1025510.0
230170;201907;3716;597607.0
230180;201907;1074;263979.0
230185;201907;2653;475769.0
230190;201907;6819;1073191.0
230195;201907;3722;639387.0
230200;201907;3099;580829.0
230205;201907;2627;563898.0
230210;201907;6513;1109080.0
230220;201907;9376;1932647.0
230230;201907;4649;832921.0
230240;201907;8870;2165141.0
230250;201907;6289;957015.0
230260;201907;7630;1410428.0
230270;201907;3898;580505.0
230280;201907;12797;2261264.0
230290;201907;3009;623455.0
230300;201907;3592;888601.0
230310;201907;2759;648425.0
230320;201907;4926;1266093.0
230330;201907;2729;551157.0
230340;201907;2083;466752.0
230350;201907;10168;1844808.0
230360;201907;1523;256781.0
230365;201907;2093;469886.0
230370;201907;29136;5132821.0
230380;201907;3683;814048.0
230390;201907;2161;583030.0
230393;201907;1926;458890.0
230395;201907;3371;607904.0
230400;201907;3806;778823.0
230410;201907;7993;1435954.0
230420;201907;13941;2536464.0
230423;201907;3190;825085.0
230425;201907;3690;794227.0
230426;201907;1459;365044.0
230427;201907;869;155337.0
230428;201907;5053;808683.0
230430;201907;2851;625710.0
230435;201907;3120;497230.0
230440;201907;206891;3.7149703E7
230445;201907;2358;354218.0
230450;201907;2226;429160.0
230460;201907;1485;378418.0
230465;201907;2446;417815.0
230470;201907;7514;1408018.0
230480;201907;872;207563.0
230490;201907;1335;248993.0
230495;201907;3477;553273.0
230500;201907;6488;1494178.0
230510;201907;691;113025.0
230520;201907;2780;543307.0
230523;201907;5134;738003.0
230526;201907;2332;532414.0
230530;201907;3363;594702.0
230533;201907;2767;517550.0
230535;201907;3051;663731.0
230540;201907;10947;2521978.0
230550;201907;10385;1787448.0
230560;201907;5122;1193126.0
230565;201907;1875;448273.0
230570;201907;2430;557177.0
230580;201907;7187;1179791.0
230590;201907;5345;886927.0
230600;201907;1879;301131.0
230610;201907;4560;848432.0
230620;201907;1001;198252.0
230625;201907;3301;434976.0
230630;201907;5672;920183.0
230640;201907;19350;4178564.0
230650;201907;3443;669917.0
230655;201907;7104;1493710.0
230660;201907;3899;1083436.0
230670;201907;3436;629595.0
230680;201907;1573;290819.0
230690;201907;4036;591481.0
230700;201907;5829;1025636.0
230710;201907;4275;836715.0
230720;201907;1033;187021.0
230725;201907;2033;319545.0
230730;201907;21073;3143366.0
230740;201907;3930;1027941.0
230750;201907;5149;1012986.0
230760;201907;6923;1194746.0
230763;201907;3050;694427.0
230765;201907;17901;3069229.0
230770;201907;14423;2390004.0
230780;201907;3779;695020.0
230790;201907;2010;464501.0
230800;201907;4264;741050.0
230810;201907;7704;1480216.0
230820;201907;1807;412705.0
230830;201907;5066;1171428.0
230835;201907;2534;442491.0
230837;201907;2072;417294.0
230840;201907;5666;1006241.0
230850;201907;5751;986039.0
230860;201907;3411;817319.0
230870;201907;10897;2077317.0
230880;201907;1426;370500.0
230890;201907;3080;534224.0
230900;201907;1687;259868.0
230910;201907;1881;472450.0
230920;201907;2782;713339.0
230930;201907;3736;618148.0
230940;201907;5401;1036505.0
230945;201907;4007;751268.0
230950;201907;4659;925720.0
230960;201907;6983;1104008.0
230970;201907;6603;1063501.0
230980;201907;1600;257288.0
230990;201907;959;167693.0
231000;201907;1417;292141.0
231010;201907;2215;434228.0
231020;201907;4748;844809.0
231025;201907;4702;819512.0
231030;201907;3619;542274.0
231040;201907;2011;463647.0
231050;201907;6945;1140043.0
231060;201907;1839;476119.0
231070;201907;4494;798319.0
231080;201907;2464;637382.0
231085;201907;3806;555197.0
231090;201907;2312;494165.0
231095;201907;1222;241819.0
231100;201907;1878;415637.0
231110;201907;2347;343707.0
231120;201907;1278;290977.0
231123;201907;1096;211099.0
231126;201907;3162;528349.0
231130;201907;12385;2036062.0
231135;201907;2455;442452.0
231140;201907;9088;1935722.0
231150;201907;2257;324749.0
231160;201907;3441;570257.0
231170;201907;2497;398839.0
231180;201907;6298;891157.0
231190;201907;2377;528814.0
231195;201907;2903;538039.0
231200;201907;5273;1293280.0
231210;201907;2986;678851.0
231220;201907;6609;1109405.0
231230;201907;6039;1190567.0
231240;201907;6278;1113348.0
231250;201907;821;109158.0
231260;201907;1891;332093.0
231270;201907;3853;919820.0
231280;201907;1149;272891.0
231290;201907;16464;2627148.0
231300;201907;2100;334472.0
231310;201907;3900;678204.0
231320;201907;4483;1128144.0
231325;201907;1260;191754.0
231330;201907;5040;769745.0
231335;201907;4034;1011054.0
231340;201907;11190;2117370.0
231350;201907;12205;2547212.0
231355;201907;2978;668766.0
231360;201907;4732;880529.0
231370;201907;1299;300047.0
231375;201907;3229;842725.0
231380;201907;4403;794953.0
231390;201907;2211;399147.0
231395;201907;2088;343407.0
231400;201907;6079;1454944.0
231410;201907;10423;2136101.0
240010;201907;1224;223242.0
240020;201907;6676;1221615.0
240030;201907;2027;335687.0
240040;201907;467;114097.0
240050;201907;1900;449794.0
240060;201907;902;205357.0
240070;201907;1415;244906.0
240080;201907;1757;375509.0
240090;201907;1419;335569.0
240100;201907;5697;1123133.0
240110;201907;2451;411173.0
240120;201907;1744;383609.0
240130;201907;2616;438568.0
240140;201907;1102;207329.0
240145;201907;3479;569772.0
240150;201907;626;138774.0
240160;201907;882;232926.0
240165;201907;596;107837.0
240170;201907;1367;216508.0
240180;201907;1480;256660.0
240185;201907;906;230309.0
240190;201907;689;188880.0
240200;201907;5065;794649.0
240210;201907;2063;441869.0
240220;201907;4996;1192391.0
240230;201907;3561;679503.0
240240;201907;393;57107.0
240250;201907;2001;433778.0
240260;201907;7878;1284747.0
240270;201907;1491;292542.0
240280;201907;1091;213183.0
240290;201907;684;158969.0
240300;201907;985;191798.0
240310;201907;4035;602462.0
240320;201907;1102;262624.0
240325;201907;11145;1747101.0
240330;201907;863;201596.0
240340;201907;1181;228228.0
240350;201907;1609;365190.0
240360;201907;4762;822536.0
240370;201907;956;151683.0
240375;201907;573;112697.0
240380;201907;1031;158376.0
240390;201907;418;61313.0
240400;201907;792;153312.0
240410;201907;288;57006.0
240420;201907;2544;458195.0
240430;201907;2003;360483.0
240440;201907;1589;254507.0
240450;201907;2108;449484.0
240460;201907;2042;397313.0
240470;201907;1623;248570.0
240480;201907;194;32389.0
240485;201907;1197;218846.0
240490;201907;1067;223662.0
240500;201907;1531;344236.0
240510;201907;1165;184807.0
240520;201907;835;161982.0
240530;201907;1446;254043.0
240540;201907;1598;346915.0
240550;201907;491;106019.0
240560;201907;2078;335753.0
240570;201907;938;134767.0
240580;201907;5752;1262698.0
240590;201907;443;101847.0
240600;201907;870;175401.0
240610;201907;2597;555162.0
240615;201907;610;118830.0
240620;201907;1216;242442.0
240630;201907;1324;218106.0
240640;201907;533;117295.0
240650;201907;2559;433604.0
240660;201907;2267;478065.0
240670;201907;1286;268061.0
240680;201907;932;163986.0
240690;201907;558;114742.0
240700;201907;1478;394233.0
240710;201907;8736;1471677.0
240720;201907;3121;441711.0
240725;201907;569;137867.0
240730;201907;1349;289193.0
240740;201907;1041;175694.0
240750;201907;1107;213964.0
240760;201907;801;156387.0
240770;201907;2069;461902.0
240780;201907;2608;423887.0
240790;201907;498;119915.0
240800;201907;18905;2836673.0
240810;201907;45089;8086730.0
240820;201907;3164;575416.0
240830;201907;6228;1404285.0
240840;201907;611;90735.0
240850;201907;510;80513.0
240860;201907;630;154509.0
240870;201907;586;83348.0
240880;201907;882;209329.0
240890;201907;1976;307446.0
240895;201907;1999;477770.0
240910;201907;2152;542035.0
240920;201907;383;60270.0
240930;201907;2268;414245.0
240933;201907;1185;256836.0
240940;201907;3338;511977.0
240950;201907;658;177267.0
240960;201907;461;115234.0
240970;201907;1194;249880.0
240980;201907;2159;514261.0
240990;201907;1630;311838.0
241000;201907;502;116380.0
241010;201907;1912;405639.0
241020;201907;989;162435.0
241025;201907;1005;256233.0
241030;201907;1411;282863.0
241040;201907;1553;386303.0
241050;201907;799;194576.0
241060;201907;431;73022.0
241070;201907;425;88061.0
241080;201907;589;159819.0
241090;201907;1253;343460.0
241100;201907;644;112636.0
241105;201907;403;57760.0
241110;201907;474;95885.0
241120;201907;4218;667549.0
241140;201907;1877;261565.0
241142;201907;324;63220.0
241150;201907;4095;663530.0
241160;201907;517;92820.0
241170;201907;895;179674.0
241180;201907;461;77895.0
241190;201907;610;143054.0
241200;201907;9990;1654257.0
241210;201907;631;104371.0
241220;201907;4557;730836.0
241230;201907;2067;305357.0
241240;201907;352;79573.0
241250;201907;3107;798403.0
241255;201907;1267;268445.0
241260;201907;2795;667530.0
241270;201907;1064;215715.0
241280;201907;1512;273876.0
241290;201907;2003;418924.0
241300;201907;736;158734.0
241310;201907;1406;340036.0
241320;201907;530;103866.0
241330;201907;1114;291309.0
241335;201907;2202;468127.0
241340;201907;672;102382.0
241350;201907;1318;260536.0
241355;201907;792;187598.0
241360;201907;1049;177766.0
241370;201907;699;116680.0
241380;201907;282;50070.0
241390;201907;1884;340299.0
241400;201907;2482;555027.0
241410;201907;1280;219488.0
241415;201907;975;201020.0
241420;201907;1114;181673.0
241430;201907;234;48992.0
241440;201907;5034;949514.0
241445;201907;842;173661.0
241450;201907;1739;302779.0
241460;201907;2095;321069.0
241470;201907;880;220329.0
241475;201907;637;156888.0
241480;201907;1302;169025.0
241490;201907;344;70707.0
241500;201907;600;169014.0
250010;201907;1579;406045.0
250020;201907;819;195886.0
250030;201907;4713;816511.0
250040;201907;2519;456696.0
250050;201907;2555;591688.0
250053;201907;753;117468.0
250057;201907;525;176808.0
250060;201907;3844;654163.0
250070;201907;2622;647889.0
250073;201907;467;113974.0
250077;201907;1206;261033.0
250080;201907;3319;676424.0
250090;201907;2258;390080.0
250100;201907;2586;472454.0
250110;201907;3440;598255.0
250115;201907;333;89682.0
250120;201907;1199;330902.0
250130;201907;3755;984957.0
